source,run,region,baseline_mode,standardization_protocol,baseline_fit_path,member_match_policy,case,period_start,period_end,spei48_mean
smile/GISS-E2-1-G,r1i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_wind,2081,2100,-0.5644076580453194
smile/GISS-E2-1-G,r1i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_humidity,2021,2040,-0.32197118885311643
smile/GISS-E2-1-G,r1i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_humidity,2041,2060,-0.6630526953088529
smile/GISS-E2-1-G,r1i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_humidity,2081,2100,-0.7076709421754317
smile/GISS-E2-1-G,r1i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_pressure,2021,2040,-0.6076109216517493
smile/GISS-E2-1-G,r1i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_pressure,2041,2060,-0.6058329509213701
smile/GISS-E2-1-G,r1i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_pressure,2081,2100,-0.6066511237416135
smile/GISS-E2-1-G,r3i1p5f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,all_actual,2021,2040,-1.0244635263879804
smile/GISS-E2-1-G,r3i1p5f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,all_actual,2041,2060,-1.015570311200307
smile/GISS-E2-1-G,r3i1p5f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,all_actual,2081,2100,-2.1796434812355594
smile/GISS-E2-1-G,r3i1p5f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,all_clamped,2021,2040,-0.24455623470927937
smile/GISS-E2-1-G,r3i1p5f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,all_clamped,2041,2060,-0.24455623470927937
smile/GISS-E2-1-G,r3i1p5f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,all_clamped,2081,2100,-0.24457210750650787
smile/GISS-E2-1-G,r3i1p5f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_precipitation,2021,2040,-1.1902786740263631
smile/GISS-E2-1-G,r3i1p5f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_precipitation,2041,2060,-1.463503063520397
smile/GISS-E2-1-G,r3i1p5f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_precipitation,2081,2100,-2.208915255417309
smile/GISS-E2-1-G,r3i1p5f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_temperature,2021,2040,0.04014989754253297
smile/GISS-E2-1-G,r3i1p5f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_temperature,2041,2060,0.4899322331510716
smile/GISS-E2-1-G,r3i1p5f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_temperature,2081,2100,-0.37601860576967566
smile/GISS-E2-1-G,r3i1p5f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_radiation,2021,2040,-1.1443554610076896
smile/GISS-E2-1-G,r3i1p5f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_radiation,2041,2060,-1.1780633235466544
smile/GISS-E2-1-G,r3i1p5f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_radiation,2081,2100,-2.2237215590470387
smile/GISS-E2-1-G,r3i1p5f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_wind,2021,2040,-1.116930881637529
smile/GISS-E2-1-G,r3i1p5f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_wind,2041,2060,-1.079035035331135
smile/GISS-E2-1-G,r3i1p5f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_wind,2081,2100,-2.212120899302493
smile/GISS-E2-1-G,r3i1p5f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_humidity,2021,2040,-0.9439049241442874
smile/GISS-E2-1-G,r3i1p5f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_humidity,2041,2060,-1.0540952522321883
smile/GISS-E2-1-G,r3i1p5f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_humidity,2081,2100,-2.0169647071588512
smile/GISS-E2-1-G,r3i1p5f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_pressure,2021,2040,-1.0263140358197878
smile/GISS-E2-1-G,r3i1p5f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_pressure,2041,2060,-1.017667322869487
smile/GISS-E2-1-G,r3i1p5f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_pressure,2081,2100,-2.181699702668891
smile/GISS-E2-1-G,r3i1p5f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_precipitation,2021,2040,-0.0946799554853508
smile/GISS-E2-1-G,r3i1p5f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_precipitation,2041,2060,0.23384164587170003
smile/GISS-E2-1-G,r3i1p5f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_precipitation,2081,2100,-0.24789178699712963
smile/GISS-E2-1-G,r3i1p5f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_temperature,2021,2040,-1.3254178729094501
smile/GISS-E2-1-G,r3i1p5f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_temperature,2041,2060,-1.7141829535014261
smile/GISS-E2-1-G,r3i1p5f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_temperature,2081,2100,-2.1061137102428495
smile/GISS-E2-1-G,r3i1p5f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_radiation,2021,2040,-0.1387493684078334
smile/GISS-E2-1-G,r3i1p5f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_radiation,2041,2060,-0.09922994295599948
smile/GISS-E2-1-G,r3i1p5f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_radiation,2081,2100,-0.22240115348957062
smile/GISS-E2-1-G,r3i1p5f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_wind,2021,2040,-0.1151644583757077
smile/GISS-E2-1-G,r3i1p5f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_wind,2041,2060,-0.14854143322572266
smile/GISS-E2-1-G,r3i1p5f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_wind,2081,2100,-0.17513065619994975
smile/GISS-E2-1-G,r3i1p5f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_humidity,2021,2040,-0.3175630252560358
smile/GISS-E2-1-G,r3i1p5f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_humidity,2041,2060,-0.18332647223287576
smile/GISS-E2-1-G,r3i1p5f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_humidity,2081,2100,-0.48038320256008943
smile/GISS-E2-1-G,r3i1p5f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_pressure,2021,2040,-0.24340283623949172
smile/GISS-E2-1-G,r3i1p5f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_pressure,2041,2060,-0.24327718337296578
smile/GISS-E2-1-G,r3i1p5f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_pressure,2081,2100,-0.24292236091086014
smile/GISS-E2-1-G,r2i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,all_actual,2021,2040,-0.6494956273482788
smile/GISS-E2-1-G,r2i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,all_actual,2041,2060,-0.5915791049491719
smile/GISS-E2-1-G,r2i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,all_actual,2081,2100,-2.1711399062896057
smile/GISS-E2-1-G,r2i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,all_clamped,2021,2040,-0.5507948577708317
smile/GISS-E2-1-G,r2i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,all_clamped,2041,2060,-0.5507948577708317
smile/GISS-E2-1-G,r2i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,all_clamped,2081,2100,-0.5507948577708317
smile/GISS-E2-1-G,r2i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_precipitation,2021,2040,-0.9386442132570255
smile/GISS-E2-1-G,r2i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_precipitation,2041,2060,-1.1748245470538545
smile/GISS-E2-1-G,r2i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_precipitation,2081,2100,-2.2467278786638305
smile/GISS-E2-1-G,r2i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_temperature,2021,2040,0.10608726435700445
smile/GISS-E2-1-G,r2i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_temperature,2041,2060,0.46742748423038655
smile/GISS-E2-1-G,r2i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_temperature,2081,2100,-0.5654388364567473
smile/GISS-E2-1-G,r2i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_radiation,2021,2040,-0.7992195155314071
smile/GISS-E2-1-G,r2i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_radiation,2041,2060,-0.7689159404676861
smile/GISS-E2-1-G,r2i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_radiation,2081,2100,-2.2525908499499905
smile/GISS-E2-1-G,r2i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_wind,2021,2040,-0.7533058975016758
smile/GISS-E2-1-G,r2i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_wind,2041,2060,-0.64605778336313
smile/GISS-E2-1-G,r2i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_wind,2081,2100,-2.1785854116877044
smile/GISS-E2-1-G,r2i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_humidity,2021,2040,-0.7484890134018447
smile/GISS-E2-1-G,r2i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_humidity,2041,2060,-0.7647899008529601
smile/GISS-E2-1-G,r2i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_humidity,2081,2100,-2.031206286017857
smile/GISS-E2-1-G,r2i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_pressure,2021,2040,-0.6497323941225837
smile/GISS-E2-1-G,r2i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_pressure,2041,2060,-0.5918974667223629
smile/GISS-E2-1-G,r2i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_pressure,2081,2100,-2.172449482079698
smile/GISS-E2-1-G,r2i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_precipitation,2021,2040,-0.26275035886066705
smile/GISS-E2-1-G,r2i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_precipitation,2041,2060,0.05906005999216287
smile/GISS-E2-1-G,r2i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_precipitation,2081,2100,-0.4939613582681423
smile/GISS-E2-1-G,r2i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_temperature,2021,2040,-1.2709488372142705
smile/GISS-E2-1-G,r2i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_temperature,2041,2060,-1.5551793865884644
smile/GISS-E2-1-G,r2i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_temperature,2081,2100,-2.1769962866426593
smile/GISS-E2-1-G,r2i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_radiation,2021,2040,-0.4181952272057947
smile/GISS-E2-1-G,r2i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_radiation,2041,2060,-0.3904199707706033
smile/GISS-E2-1-G,r2i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_radiation,2081,2100,-0.47299043019807313
smile/GISS-E2-1-G,r2i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_wind,2021,2040,-0.41860695494911226
smile/GISS-E2-1-G,r2i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_wind,2041,2060,-0.4615307864483149
smile/GISS-E2-1-G,r2i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_wind,2081,2100,-0.5121050772285318
smile/GISS-E2-1-G,r2i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_humidity,2021,2040,-0.43181486638502525
